wavelength_nm,group_1_mean,group_1_std
445.4051,156.11801494652414,32.242885193949135
445.5677,325.98031430481257,37.09497007286454
445.7304,239.8466244652405,32.68855629586694
445.8931,366.89876350267366,36.73667675624188
446.0558,205.5484961497325,32.44762332988476
446.2184,158.32523423796803,31.66689089178757
446.3811,254.77977954545446,33.797706816718865
446.5437,140.4081217914438,31.82194282038472
446.7064,206.89207901069503,33.3215769765147
446.869,125.93619703208557,31.978145629597407
447.0316,310.6246993315506,35.366204743267126
447.1942,139.09261477272727,32.50029936931351
447.3569,255.03111644385018,36.551333507658
447.5195,193.19555494652406,31.493224119117063
447.6821,222.39207901069506,32.48875349379602
447.8447,424.82256029411775,36.83518613375197
448.0072,486.380046925134,38.53074417219844
448.1698,278.9615977272727,34.97010885167809
448.3324,144.4067851871658,31.114510946812434
448.495,234.24368328876986,33.43839265074759
448.6575,203.0912768449197,32.74857425570846
448.8201,645.295822326203,40.42849243247614
448.9826,239.22095601604266,32.00024743165223
449.1451,217.1942180481282,34.243976891310275
449.3077,215.08592925133672,34.0842378647454
449.4702,262.1153410427808,33.48877753093533
449.6327,231.54715922459874,32.4244379456343
449.7952,428.6166779411766,37.48342927423255
449.9577,134.74501965374327,33.72408277640192
450.1202,169.7650736898396,30.986313733222307
450.2827,467.07122339572226,36.92271059071689
450.4452,475.0284426470592,38.552081358370906
450.6077,184.7864640641712,34.04445136296234
